,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
40,shw44,Thu 20 April 2023 ,سلقين,إدلب,Syria ,After sunset,partly cloudy,clear,Not Seen,not seen,not seen,not seen,not sought
41,shw44,Thu 20 April 2023 ,Zanzibar Urban West,Urban West,Tanzania ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
42,shw44,Thu 20 April 2023 ,بن قردان,مدنين,Tunisia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
43,shw44,Thu 20 April 2023 ,المهدية,المهدية,Tunisia ,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
44,shw44,Thu 20 April 2023 ,حمام الأنف,بن عروس,Tunisia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
45,shw44,Thu 20 April 2023 ,حمام الأنف,بن عروس,Tunisia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
46,shw44,Thu 20 April 2023 ,حمام الأنف,بن عروس,Tunisia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
47,shw44,Thu 20 April 2023 ,نزوى,دبي,United Arab Emirates ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not seen
48,shw44,Thu 20 April 2023 ,دبي,دبي,United Arab Emirates ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
49,shw44,Thu 20 April 2023 ,Llandudno,North Wales,United Kingdom ,After sunset,clear,superb,Not Seen,not seen,not seen,not seen,not seen
50,shw44,Thu 20 April 2023 ,Tucson,AZ,United States ,After sunset,partly cloudy,hazy,Seen,seen,seen,seen,not sought
51,shw44,Thu 20 April 2023 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,very hazy,Seen,not seen,seen,not sought,not sought
52,shw44,Thu 20 April 2023 ,‏لورنس Lawrence ,‏ماساتشوستس Massachusetts,United States ,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,seen
53,shw44,Fri 21 April 2023 ,عين فكرون ,ام البواقي ,Algeria ,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
54,shw44,Fri 21 April 2023 ,معسكر ,معسكر ,Algeria ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
55,shw44,Fri 21 April 2023 ,باتنة,باتنة,Algeria ,After sunset,partly cloudy,clear,Seen,seen,seen,not sought,not sought
56,shw44,Fri 21 April 2023 ,الكويف,تبسة,Algeria ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
57,shw44,Fri 21 April 2023 ,عجاجة,ورقلة,Algeria ,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
58,shw44,Fri 21 April 2023 ,مغنية ,تلمسان ,Algeria ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
59,shw44,Fri 21 April 2023 ,Mareeba,QLD,Australia ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
60,shw44,Fri 21 April 2023 ,عيسى,الجنوبية,Bahrain ,After sunset,clear,superb,Seen,seen,not sought,seen,seen
61,shw44,Fri 21 April 2023 ,السنابس,العاصمة,Bahrain ,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
62,shw44,Fri 21 April 2023 ,عيسى,الجنوبية,Bahrain ,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
63,shw44,Fri 21 April 2023 ,Dhaka,Dhaka,Bangladesh ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
64,shw44,Fri 21 April 2023 ,طنطا,الغربية,Egypt ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
65,shw44,Fri 21 April 2023 ,القاهرة,القاهرة,Egypt ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
66,shw44,Fri 21 April 2023 ,Munich,Bavaria,Germany ,Before sunset,clear,superb,Seen,not sought,not sought,seen,seen
67,shw44,Fri 21 April 2023 ,Mumbai,MAHARASHTRA,India ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
68,shw44,Fri 21 April 2023 ,Poonch,Jammu and Kashmir ,India ,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
69,shw44,Fri 21 April 2023 ,Medan,North Sumatera,Indonesia ,After sunset,partly cloudy,hazy,Seen,not seen,not seen,seen,seen
70,shw44,Fri 21 April 2023 ,Shahreza,Isfahan,Iran ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
71,shw44,Fri 21 April 2023 ,مدينة الصدر ,بغداد,Iraq ,After sunset,partly cloudy,clear,Seen,seen,not sought,seen,not sought
72,shw44,Fri 21 April 2023 ,شط العرب,البصرة,Iraq ,Before sunset,partly cloudy,clear,Seen,seen,not sought,not sought,seen
73,shw44,Fri 21 April 2023 ,طرابلس,طرابلس,Libya ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
74,shw44,Fri 21 April 2023 ,طنجة,طنجة,Morocco ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
75,shw44,Fri 21 April 2023 ,المحمدية,سيدي موسى بن علي,Morocco ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
76,shw44,Fri 21 April 2023 ,مراكش ,مراكش ,Morocco ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
77,shw44,Fri 21 April 2023 ,Kathmandu,Bagmati,Nepal ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
78,shw44,Fri 21 April 2023 ,Muscat,Wilayat Bosher,Oman ,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
79,shw44,Fri 21 April 2023 ,مصيره,جنوب الشرقية,Oman ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
80,shw44,Fri 21 April 2023 ,القدس,القدس,Palestine ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
81,shw44,Fri 21 April 2023 ,ديربلوط,سلفيت,Palestine ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
82,shw44,Fri 21 April 2023 ,جدة,مكة المكرمة,Saudi Arabia ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
83,shw44,Fri 21 April 2023 ,جدة,مكة المكرمة,Saudi Arabia ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
84,shw44,Fri 21 April 2023 ,sewerqia,Medina,Saudi Arabia ,Before sunset,partly cloudy,clear,Photographed,not sought,not sought,not seen,seen
85,shw44,Fri 21 April 2023 ,المهدية,المهدية,Tunisia ,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
86,shw44,Fri 21 April 2023 ,دبي,دبي,United Arab Emirates ,After sunset,clear,superb,Seen,seen,not sought,seen,not sought
87,shw44,Fri 21 April 2023 ,دبي,دبي,United Arab Emirates ,After sunset,clear,clear,Seen,seen,seen,seen,seen
88,shw44,Fri 21 April 2023 ,عجمان,عجمان,United Arab Emirates ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
89,shw44,Fri 21 April 2023 ,Bolton,Greater Manchester ,United Kingdom ,After sunset,partly cloudy,hazy,Seen,seen,seen,seen,seen
90,shw44,Fri 21 April 2023 ,SLOUGH,Berks,United Kingdom ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
91,shw44,Tue 18 April 2023 ,عجاجة,ورقلة,Algeria ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
92,shw44,Tue 18 April 2023 ,شط العرب,البصرة,Iraq ,Before sunrise,clear,hazy,Seen,seen,not sought,not sought,not sought
93,shw44,Tue 18 April 2023 ,طنجة,طنجة,Morocco ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,seen
94,shw44,Tue 18 April 2023 ,ديربلوط,سلفيت,Palestine ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
95,shw44,Tue 18 April 2023 ,جده,جده,Saudi Arabia ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,seen
96,shw44,Tue 18 April 2023 ,دبي,دبي,United Arab Emirates ,Before sunrise,totally cloudy,clear,Seen,seen,not sought,seen,not sought
97,shw44,Wed 19 April 2023 ,قمار,الوادي,Algeria ,Before sunrise,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
98,shw44,Wed 19 April 2023 ,طنطا,الغربية,Egypt ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
99,shw44,Wed 19 April 2023 ,شط العرب,البصرة,Iraq ,Before sunrise,clear,hazy,Not Seen,not seen,not sought,not sought,not sought
100,shw44,Wed 19 April 2023 ,ديربلوط,سلفيت,Palestine ,After sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
101,shw44,Wed 19 April 2023 ,جده,جده,Saudi Arabia ,Before sunrise,clear,clear,Not Seen,not seen,not seen,not sought,not seen
102,shw44,Wed 19 April 2023 ,دبي,دبي,Saudi Arabia ,Before sunrise,clear,clear,Seen,not seen,not seen,seen,seen
